state_code,latitude,longitude,zip_code,city,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,lat,lng,population,density,county_name,dist_highway,dist2_large_airport,dist2_medium_airport,dist_to_shore,number_of_business,adjusted_gross_income,total_income_amount,number_of_returns
CA,37.779281,-122.419236,94107,San Francisco,EmSense,0,1/1/2004,11/1/2011,11/3/2009,12/10/2010,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,hardware,1,0,0,0,1,0,2.0,1,closed,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
NY,40.650104,-73.94958199999998,11217,Brooklyn,MakerBot,1,1/1/2009,,8/23/2011,8/23/2011,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,hardware,1,0,0,0,0,0,6.0,1,acquired,40.68,-73.98,42107,22060.6,Kings,1.91083505598555,14.0968345845897,20.1012309373817,9.65174950256141,1222.0,3313917,3361400.0,20630
NY,42.712207,-73.203599,10003,New York,Image Space Media,1,1/1/2008,,1/19/2010,12/30/2010,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,advertising,1,0,1,0,0,0,3.0,1,acquired,40.73,-73.99,54447,36777.5,New York,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780
NY,40.650104,-73.94958199999998,11222,Brooklyn,Wanderfly,1,8/1/2009,,8/1/2009,2/1/2011,0.0,1.5041,1.5808,3.1726,7,2,1400000,2,travel,0,1,1,0,0,0,6.0,1,acquired,40.73,-73.95,39669,10060.8,Kings,1.22007450330413,8.36978355804122,16.2897021425964,16.0749502164815,1579.0,2414821,2444781.0,23550
IL,41.8969173,-87.6435474,60654,Chicago,walkby,0,8/1/2012,1/1/2013,8/1/2012,4/10/2013,0.0,0.6904,0.0,0.6904,6,2,650000,2,ecommerce,1,1,0,0,0,0,1.0,1,closed,41.89209,-87.63673,21859,15577.5,Cook,0.98189747782718,15.1983950242169,32.9955459032127,1.61362332405297,1691.0,2621430,2651450.0,13780
TX,30.268735,-97.745209,78702,Austin,FameCast,0,1/1/2007,1/1/2010,6/1/2007,3/30/2010,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,games_video,1,0,1,0,0,0,1.0,1,closed,30.26339,-97.7144,24830,1915.1,Travis,1.92486997188825,8.88546990485395,43.6284083274063,244.046826604002,823.0,1373967,1388008.0,14640
CA,37.336191,-121.890583,95110,San Jose,Cassatt,1,1/1/2003,,3/1/2006,3/1/2006,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,software,0,0,0,0,0,1,3.0,1,acquired,37.34656,-121.9097,20377,1727.5,Santa Clara,0.294787007137276,2.46773850636658,14.53580928235,43.0296553091906,1013.0,913882,919654.0,9620
CA,37.782714,-122.39358,94608,Emeryville,VirtuOz,1,1/1/2002,,10/10/2005,4/1/2012,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,enterprise,1,0,1,1,0,0,2.0,1,acquired,37.83611,-122.28621,33755,4736.3,Alameda,0.7791661920777,13.9938590060244,51.1621184914523,17.9178637351185,1143.0,1694690,1712297.0,16890
CA,37.39873720000001,-122.0497918,95112,San Jose,SolFocus,0,11/1/2005,1/1/2013,3/1/2006,4/1/2012,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,cleantech,1,0,1,1,1,0,2.7143,1,closed,37.34461,-121.88346,58489,3106.4,Santa Clara,1.55257630933122,4.50253435861379,16.6476695215419,43.0115560095573,2171.0,2123279,2138274.0,25620
CA,37.3965713,-122.0836937,94041,Mountain View,Nimbula,1,1/1/2008,,6/23/2010,8/23/2010,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,enterprise,0,0,1,1,0,0,2.0,1,acquired,37.38822,-122.07529,14862,3606.6,Santa Clara,0.601898936973674,13.224283204011,3.87323460309029,30.4878544260464,471.0,2154685,2166343.0,7630
CA,37.779281,-122.419236,94107,San Francisco,Giftiki,1,6/1/2009,,8/31/2010,4/20/2011,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,social,0,1,1,0,0,0,2.5,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
TX,30.271129,-97.743699,78730,Austin,Storspeed,0,1/1/2007,3/4/2010,6/7/2007,6/7/2007,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,software,0,0,1,0,0,0,4.0,1,closed,30.36322,-97.83847,9455,242.3,Travis,8.47958534409577,25.0303295647563,52.3725925442493,259.962168177534,346.0,1466292,1478319.0,4550
NY,40.738567,-73.987199,10007,New York,SpaBooker,1,11/1/2007,,1/1/2008,10/1/2011,0.1671,3.9178,0.0,2.9178,8,2,14700000,2,software,0,1,1,0,0,0,4.0,1,acquired,40.71,-74.01,8194,19786.1,New York,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1423.0,2701310,2722039.0,3540
CA,37.4233896,-122.08995120000002,94043,Mountain View,Jajah,1,1/1/2005,,3/1/2006,3/1/2009,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,mobile,0,0,1,1,1,1,1.3333,1,acquired,37.41188,-122.06892,33052,1508.8,Santa Clara,0.360648460339702,13.5134938759243,1.82046417828481,31.5180333226296,1183.0,3328885,3345934.0,15630
CA,37.404788,-121.940842,95134,San Jose,Baxano,1,1/1/2005,,6/23/2010,6/23/2010,5.4767,5.4767,,,5,1,30000000,0,medical,0,0,0,0,1,0,6.0,1,acquired,37.43003,-121.94528,31172,1113.6,Santa Clara,1.22585347257406,7.64761320936702,9.2896699547666,43.2203103920605,626.0,2421545,2428010.0,14580
TX,32.959908,-96.70737,75081,Richardson,RipCode,0,8/6/2006,7/1/2012,11/1/2006,5/11/2010,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,software,0,0,1,1,1,0,4.0,1,closed,32.94969,-96.70899,36683,1571.4,Dallas,2.1046734737887,31.2670193799855,17.5472141164258,397.183901899066,1651.0,1197625,1210977.0,18350
DC,38.894955,-77.03664599999998,20005,Washington,VeteranCentral.com,0,12/15/2011,7/1/2013,6/15/2011,6/15/2011,-0.5014,-0.5014,,,1,1,150000,0,social,0,1,0,0,0,0,1.0,0,closed,38.90443,-77.0316,13444,11974.2,District of Columbia,1.39881325136698,5.84271645804546,24.7234495749292,35.5539704234719,2228.0,962721,974400.0,6990
CA,37.288326,-121.945633,95008,Campbell,AdexLink,0,8/16/2010,8/1/2012,6/10/2011,6/10/2011,0.8164,0.8164,,,0,1,2000000,0,advertising,0,0,0,0,0,0,1.0,0,closed,37.27977,-121.95481,48786,2914.3,Santa Clara,0.866974649142948,9.46887982466029,17.2953807485917,35.2060663666882,2030.0,3910925,3944938.0,23320
CA,37.779281,-122.419236,94104,San Francisco,Applied Identity,0,1/1/2002,1/1/2012,1/13/2005,10/1/2008,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,advertising,0,0,1,1,1,0,4.0,1,closed,37.79144,-122.40211,504,2509.2,San Francisco,1.12794409660088,17.7295358687467,52.0527926468934,7.29425790255827,2082.0,2984034,2990505.0001,970
GA,33.982966999999995,-84.346041,30350,Atlanta,Prenova,1,1/1/2002,,5/10/2006,4/24/2008,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,cleantech,1,0,0,0,0,0,1.3333,1,acquired,33.97881,-84.33366,37635,1152.7,Fulton,0.843874551991723,39.0287930542541,11.842414278963,386.144128289688,843.0,2238827,2272434.0,17720
CA,37.779281,-122.419236,92606,San Francisco,WooMe,1,12/1/2000,,4/1/2007,6/12/2008,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,web,0,0,1,1,0,0,2.3333,1,acquired,33.69849,-117.8123,25126,2811.0,Orange,1.37509467562299,5.74250062985002,24.3874574856229,13.5241791029278,1025.0,1131339,1144775.0,10740
CA,34.102827000000005,-118.32999,90028,Hollywood,HelpMeRent.com,0,10/1/2010,2/1/2013,8/1/2011,8/1/2011,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,real_estate,0,1,0,0,0,0,1.0,0,closed,34.09982,-118.3268,29887,7639.1,Los Angeles,0.575835845458646,19.0264758249397,11.2192682980768,19.2422377650453,1473.0,939638,953057.0,17100
CA,34.054935,-118.244476,90301,Los Angeles,Mail.com Media Corporation,0,1/1/2004,1/1/2011,10/21/2008,10/21/2008,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,web,0,0,0,0,0,1,3.0,1,closed,33.95647,-118.35863,38500,5990.8,Los Angeles,1.02534579914958,4.81122309077242,4.33254532869626,8.11060558559194,838.0,735073,742064.0,17730
VA,38.916336,-77.230488,22182,Viena,DubMeNow,0,1/1/2008,6/1/2013,8/1/2008,6/5/2012,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,mobile,1,1,0,0,0,0,1.0,0,closed,38.94,-77.27,27151,839.1,Fairfax,0.0544958582274803,16.0769911183937,26.1797788701489,34.9796661117597,1694.0,3311382,3359248.0,12730
TX,30.409765000000004,-97.75101,78759,Austin,Smooth-Stone,0,1/1/2008,7/1/2011,8/16/2010,8/16/2010,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,cleantech,1,0,0,0,0,0,5.0,1,closed,30.4027,-97.76093,44978,1218.6,Travis,1.45049890633708,24.7108745372378,57.552389092216,259.275801968398,2157.0,2736509,2767685.0,21840
CA,37.2690782,-121.9559995,95008,Campbell,ONStor,1,1/1/2000,,6/2/2005,4/18/2008,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,network_hosting,1,0,0,0,0,1,4.6667,1,acquired,37.27977,-121.95481,48786,2914.3,Santa Clara,0.866974649142948,9.46887982466029,17.2953807485917,35.2060663666882,2030.0,3910925,3944938.0,23320
VA,39.050108,-77.40082,20165,Potomac Falls,Summize,1,11/1/2006,,6/1/2007,6/1/2007,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,search,0,1,0,0,0,0,2.0,1,acquired,39.06,-77.39,33828,1326.3,Loudoun,4.23768727210779,14.0454777997546,42.4132438331309,50.6249257486255,641.0,2161879,2186409.0,16530
GA,33.749099,-84.390185,30305,Atlanta,JouleX,1,1/1/2009,,6/10/2011,6/10/2011,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,enterprise,1,0,0,0,0,0,5.0,1,acquired,33.83518,-84.38931,26398,1569.0,Fulton,2.47058078174194,22.359566168695,9.23025813183923,383.683391258576,2026.0,4815329,4872452.0,15060
CA,37.54841500000001,-122.315636,94403,San Mateo,Etelos,0,5/1/1999,1/1/2013,9/30/2009,5/29/2012,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,enterprise,1,1,0,0,0,0,1.0,0,closed,37.53844,-122.30454,44244,3032.8,San Mateo,1.52515407876873,10.8993781503251,26.3350382230902,15.2649962380512,1091.0,3896824,3927866.0,22080
CA,34.491118,-119.808096,93105,Santa Barbara,Make It Work,0,1/1/1995,6/1/2012,11/15/2005,11/15/2005,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,hardware,0,0,1,0,0,0,2.0,1,closed,34.52702,-119.76082,26382,72.9,Santa Barbara,9.93687494859187,70.4226701321611,13.354788492173,13.0342947871206,1035.0,1783304,1817763.0,13120
TX,30.280148,-97.749908,78701,Austin,MapMyFitness,1,2/8/2007,,1/1/2007,6/19/2013,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,health,1,0,1,1,1,0,1.75,1,acquired,30.27022,-97.74248,9560,2447.3,Travis,0.860506040555606,11.1838705570427,43.5505252278458,246.224538234603,2672.0,3024275,3049237.0,6540
CA,37.7776778,-122.3921102,94107,San Francisco,What They Like,0,8/29/2007,10/21/2011,8/29/2007,8/29/2007,0.0,0.0,,,2,1,990000,0,web,0,0,1,0,0,0,2.0,0,closed,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
AZ,33.426418,-111.9396,85281,Tempe,FetchBack,1,4/1/2007,,1/1/2008,1/1/2008,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,advertising,0,0,1,0,0,0,3.0,1,acquired,33.42805,-111.93157,66878,1943.9,Maricopa,0.827711253897154,6.94503768459806,28.9559149941315,507.482122281454,2197.0,1285403,1298357.0,27390
OR,45.3774456,-122.7569561,97062,Tualatin,Wi-Chi,0,1/1/2008,12/10/2011,5/15/2008,5/15/2008,0.3699,0.3699,,,3,1,7000000,0,semiconductor,0,0,1,0,0,0,1.0,1,closed,45.36821,-122.76169,28823,783.5,Washington,0.25320584094867,27.6401626565437,13.4823838537674,98.238803229199,1083.0,1469855,1488948.0,14370
CA,37.78505300000001,-122.287295,60606,Chicago,Braintree,1,10/1/2007,,6/29/2011,9/17/2012,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,software,0,0,1,1,0,0,3.5,1,acquired,41.88178,-87.63724,3298,5487.1,Cook,0.683510894839196,14.2990944606693,33.8361983200659,1.74107483370381,3324.0,1365531,1375147.0,2740
CA,37.502169,-122.217727,94063,Redwood City,Pearl Therapeutics,1,1/1/2006,,7/3/2008,4/1/2013,2.5041,7.2521,,,4,6,232000100,0,biotech,0,0,1,0,1,1,3.6667,1,acquired,37.49367,-122.20823,35163,2088.0,San Mateo,0.642410976348845,20.2565046371103,16.4905269472707,22.4331293065576,1532.0,1649265,1661029.0,16670
CA,37.388869,-122.072353,94041,Mountain View,Lexity,1,8/1/2009,,9/1/2009,3/3/2011,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,enterprise,0,1,1,0,0,0,4.0,1,acquired,37.38822,-122.07529,14862,3606.6,Santa Clara,0.601898936973674,13.224283204011,3.87323460309029,30.4878544260464,471.0,2154685,2166343.0,7630
NY,41.019264,-73.683462,10573,Rye Brook,eBillme,0,10/1/2004,6/15/2012,9/20/2006,9/1/2008,1.9699,3.9205,,,2,2,23000000,0,ecommerce,1,0,0,0,0,0,3.0,1,closed,41.02,-73.68,41181,2907.8,Westchester,1.00400959205152,31.4792079647399,5.71605703047011,3.65654426044693,1285.0,2067808,2098288.0,19600
WA,47.676378,-122.122155,98052,Redmond,Smilebox,1,8/28/2000,,2/1/2006,2/23/2010,5.4329,9.4959,,,13,3,14000000,0,photo_video,0,0,1,1,0,0,3.0,1,acquired,47.68148,-122.1203,75765,1443.9,King,1.62794005293454,29.5351789150631,21.6629908677736,19.3595361769491,2393.0,7220400,7255916.0,35340
CA,37.536402,-122.325129,94403,San Mateo,B-hive Networks,1,1/1/2005,,8/25/2006,8/25/2006,1.6466,1.6466,,,4,2,7500000,0,software,0,1,1,0,0,0,2.0,1,acquired,37.53844,-122.30454,44244,3032.8,San Mateo,1.52515407876873,10.8993781503251,26.3350382230902,15.2649962380512,1091.0,3896824,3927866.0,22080
NY,40.650104,-73.94958199999998,11211,Brooklyn,Hot Potato,1,1/1/2009,,11/25/2009,11/25/2009,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,social,0,0,1,0,0,0,16.0,1,acquired,40.71428,-73.94602,65925,17493.4,Kings,0.426184613858778,9.33844090440938,17.9299322159396,14.5019756015498,2815.0,2826056,2858551.0,32080
WA,47.6257402,-122.3581623,98119,Seattle,Kashless,0,9/1/2008,12/25/2010,10/29/2008,2/4/2011,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,ecommerce,1,0,1,0,0,0,1.0,1,closed,47.63943,-122.36932,26094,4186.5,King,3.37953456203066,21.6029066021871,13.1740607485716,1.57263880301676,884.0,2364965,2387886.0,13330
PA,40.245664,-74.845997,19067,Yardley,Three Screen Games,0,1/1/2009,3/14/2012,10/7/2009,10/7/2009,0.7644,0.7644,,,3,1,500000,0,games_video,1,0,0,0,0,0,1.0,1,closed,40.19595,-74.80976,52862,647.6,Bucks,0.0298956612898076,51.4484125324183,8.98449592501066,58.2748662336359,1313.0,3466816,3512398.0,27370
CA,37.388869,-122.072353,94041,Mountain View,LaunchGram,1,1/10/2012,,1/23/2012,10/1/2012,0.0356,0.726,0.474,0.9205,4,2,70000,2,news,0,1,0,0,0,0,1.0,1,acquired,37.38822,-122.07529,14862,3606.6,Santa Clara,0.601898936973674,13.224283204011,3.87323460309029,30.4878544260464,471.0,2154685,2166343.0,7630
CA,33.09568,-117.244034,92009,Carlsbad,BrightQube,0,10/1/2006,10/1/2009,5/1/2007,5/27/2008,0.5808,1.6548,,,3,2,850000,0,ecommerce,0,1,1,0,0,0,1.0,1,closed,33.09535,-117.24574,46622,1477.3,San Diego,5.20571254373482,40.5597836258801,4.85851426368457,6.55510760971205,1017.0,3673075,3728214.0,21440
CA,34.019657,-118.487549,90401,Santa Monica,ServiceMesh,1,1/1/2008,,11/16/2011,11/16/2011,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,enterprise,1,0,0,0,0,0,1.0,1,acquired,34.01584,-118.49251,7482,3828.7,Los Angeles,0.417153749686507,11.2795958782848,3.82624831061588,0.927551094814487,1786.0,1258278,1270128.0,4650
CA,37.788266,-122.403865,94108,San Francisco,Lookery,1,8/1/2007,,2/7/2008,9/4/2008,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,web,0,1,1,0,0,0,11.5,1,acquired,37.79189,-122.40854,11963,17904.6,San Francisco,1.58717186318614,18.2602847276297,52.4330727937391,6.70190069287443,1748.0,670090,678496.0,6190
CA,37.779281,-122.419236,94109,San Francisco,Wantful,0,1/1/2011,9/6/2013,3/20/2012,3/20/2012,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,ecommerce,0,0,1,0,0,0,8.0,1,closed,37.79334,-122.42138,56114,20085.5,San Francisco,2.50776991409774,19.3516022308246,53.2507010756195,5.50605695813389,1721.0,5036028,5077132.0,28040
CA,38.021489,-122.519998,94903,San Rafael,Zep Solar,1,1/1/2009,,11/20/2013,11/20/2013,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,cleantech,0,0,1,0,0,0,1.0,0,acquired,38.02485,-122.5522,31150,604.8,Marin,1.25517964416259,44.5465635164361,58.4517766932052,17.0767401064821,1110.0,2161643,2201588.0,14830
CA,34.102827000000005,-118.32999,90028,Hollywood,Help Me Rent Magazine,0,1/1/2010,5/1/2012,8/1/2010,8/1/2010,0.5808,0.5808,,,13,1,500000,0,real_estate,0,1,0,0,0,0,1.0,0,closed,34.09982,-118.3268,29887,7639.1,Los Angeles,0.575835845458646,19.0264758249397,11.2192682980768,19.2422377650453,1473.0,939638,953057.0,17100
CA,37.872222,-122.268403,94710,Berkeley,MOG,1,6/1/2005,,5/4/2006,2/26/2010,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,music,1,1,1,0,0,0,3.0,1,acquired,37.86705,-122.303,8056,1440.0,Alameda,0.0645524596591276,17.7363033031393,54.9045059979907,17.0284760265101,858.0,491126,498362.0,4240
CA,34.147645000000004,-118.144478,91105,Pasadena,Loud3r,0,9/1/2007,7/15/2012,6/5/2009,12/28/2009,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,web,1,0,1,0,0,0,1.0,0,closed,34.14045,-118.16716,12888,1186.0,Los Angeles,0.439478404378187,31.2554748657487,18.5357798971005,34.3898722587572,1155.0,1939084,1971980.0,6890
NY,40.74188770000001,-74.00474659999998,10011,New York,Oyster.com,1,3/1/2008,,3/1/2008,10/11/2012,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,travel,0,0,1,1,1,0,2.25,1,acquired,40.74173,-74.00037,51867,30925.5,New York,0.744294413671294,11.4616640809413,13.0800222207951,16.053203143223,3891.0,9019099,9122665.0,27570
CA,37.4155698,-121.9486567,95134,San Jose,LogLogic,1,1/1/2002,,5/26/2009,5/26/2009,7.4027,7.4027,7.4,11.874,15,1,8800000,3,security,0,0,0,0,0,1,5.0,1,acquired,37.43003,-121.94528,31172,1113.6,Santa Clara,1.22585347257406,7.64761320936702,9.2896699547666,43.2203103920605,626.0,2421545,2428010.0,14580
NY,40.728425,-73.999882,10012,New York,StyleTrek,0,2/1/2010,1/1/2012,2/1/2010,2/1/2010,0.0,0.0,0.3288,0.3288,2,1,1500000,1,fashion,0,0,0,0,0,0,6.0,1,closed,40.73,-74.0,22269,26541.4,New York,0.813994884775068,11.9461248686568,14.301945583068,14.7113016053036,2974.0,3258410,3291702.0,10930
CA,32.988246999999994,-117.080769,92128,San Diego,Sequoia Communications,0,1/1/2000,1/1/2011,11/9/2004,6/2/2009,4.8603,9.4247,,,3,7,74000000,0,semiconductor,1,0,0,0,1,1,2.0,1,closed,32.99687,-117.07308,50161,1654.5,San Diego,0.959521998667073,31.2447282267239,15.7048985277124,19.2622453207409,1173.0,2899166,2932651.0,24880
OR,45.520247,-122.674195,97201,Portland,SnapNames,1,1/1/2000,,6/1/2001,12/31/2001,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,network_hosting,0,0,1,1,0,0,1.0,0,acquired,45.50796,-122.68959,17015,3434.1,Multnomah,0.271859409521342,11.4660039584029,20.6049734383781,102.854880960618,948.0,1035171,1051052.0,8510
CA,37.77522800000001,-122.39963,94107,San Francisco,Simple Star,1,1/1/2001,,8/1/2003,8/10/2005,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,web,0,1,1,0,0,0,1.5,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
CA,37.36883,-122.03635,94089,Sunnyvale,FlashSoft,1,11/25/2009,,6/28/2011,6/28/2011,1.589,1.589,1.1863,2.5452,6,1,3000000,2,software,0,0,1,0,0,0,2.0,1,acquired,37.41192,-122.01441,23492,1490.6,Santa Clara,0.687590690281416,9.32457896295532,3.09043723961862,36.5048978506105,600.0,1582932,1590359.0,12130
NY,42.961748,-78.870914,14217,Kenmore,TrustDegrees,0,3/1/2011,1/1/2012,4/17/2011,6/9/2011,0.1288,0.274,0.3068,0.3068,5,2,11000,1,web,0,1,0,0,0,0,1.0,0,closed,42.97189,-78.87674,22839,2753.0,Erie,2.66412326154977,12.2697162290642,16.0802672052693,8.617874145253,554.0,693963,702496.0,11980
CA,33.55327800000001,-117.6779,92677,Laguna Niguel,Symwave,1,1/1/2001,,7/18/2007,8/6/2009,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,semiconductor,1,0,0,0,1,0,2.5,1,acquired,33.52777,-117.70523,64608,1516.8,Orange,2.97194467719537,22.3118043228136,41.1194612305182,4.90854112728547,1583.0,4730567,4804322.0,33070
CA,37.398022,-122.049143,94043,Mountain View,Clearwell Systems,1,12/6/2004,5/19/2011,4/4/2006,8/22/2007,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,software,0,0,0,1,1,0,2.5,1,acquired,37.41188,-122.06892,33052,1508.8,Santa Clara,0.360648460339702,13.5134938759243,1.82046417828481,31.5180333226296,1183.0,3328885,3345934.0,15630
CA,32.833501,-117.26162,92037,La Jolla,Nettle,0,10/4/2010,1/1/2012,8/11/2011,8/11/2011,0.8521,0.8521,0.0,2.9425,3,1,500000,3,web,0,1,0,0,0,0,3.0,1,closed,32.85257,-117.25104,37505,1202.1,San Diego,1.55030897907425,14.4066935844883,10.2438596140189,0.800013505252462,2412.0,5509736,5590909.0,19710
CA,37.487259,-122.232217,94063,Redwood City,CubeTree,1,1/1/2008,,2/1/2008,11/2/2009,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,enterprise,0,1,1,1,0,0,1.5,1,acquired,37.49367,-122.20823,35163,2088.0,San Mateo,0.642410976348845,20.2565046371103,16.4905269472707,22.4331293065576,1532.0,1649265,1661029.0,16670
TX,30.2734822,-97.7588828,78703,Austin,Infochimps,1,7/14/2009,,9/14/2010,6/4/2013,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,enterprise,0,1,1,0,0,0,3.0,1,acquired,30.29385,-97.76554,22111,1518.4,Travis,0.543156605359614,14.6147301200821,45.580637264738,249.644846463986,945.0,6870116,6919344.0,10930
CA,37.787126,-122.39783,94105,San Francisco,Songbird,0,2/1/2006,6/28/2013,10/2/2006,1/27/2010,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,mobile,1,0,1,0,0,0,2.0,1,closed,37.79239,-122.39707,13810,10568.6,San Francisco,0.918061861188229,17.3804278330319,51.8737416628567,7.7275391744511,2216.0,3105528,3124831.0,8230
CA,37.779281,-122.419236,94103,San Francisco,SimpleGeo,1,5/1/2009,,11/10/2009,5/18/2010,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,advertising,0,1,1,0,0,0,8.6667,1,acquired,37.77299,-122.41136,32430,9113.8,San Francisco,0.405962658461041,17.4192512249868,50.9319987531928,7.13893261996298,2769.0,2422746,2436413.0,16870
CA,37.779281,-122.419236,94110,San Francisco,1000memories,1,7/1/2010,,1/1/2010,2/16/2011,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,web,0,1,1,0,0,0,5.0,1,acquired,37.74975,-122.41528,70859,11447.9,San Francisco,1.04329263631705,14.9646449265051,49.1746058134241,8.12207303167522,1928.0,6066250,6124958.0,35360
TX,32.958634,-96.823641,75001,Addison,SensorLogic,1,1/1/2002,,6/19/2007,12/13/2010,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,enterprise,1,0,0,1,1,0,5.3333,1,acquired,32.96015,-96.83808,16287,1675.8,Dallas,1.5539035580187,19.9443618694352,12.6357753704731,403.965314114145,1639.0,937748,946105.0,10050
CA,37.388869,-122.072353,94041,Mountain View,TouristEye,1,2/1/2010,,2/1/2010,11/6/2012,0.0,2.7644,1.1616,1.1616,4,3,475000,1,travel,0,1,0,0,0,0,4.0,0,acquired,37.38822,-122.07529,14862,3606.6,Santa Clara,0.601898936973674,13.224283204011,3.87323460309029,30.4878544260464,471.0,2154685,2166343.0,7630
NY,40.730646,-73.986614,10005,New York,Oberon Media,1,1/1/2003,,10/6/2008,11/10/2010,5.7671,7.862999999999999,9.2575,9.2575,16,2,36000000,1,games_video,1,0,0,1,0,0,1.0,1,acquired,40.71,-74.01,8637,45764.5,New York,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530
CA,37.662431,-121.874679,94588,Pleasanton,Arroyo Video Solutions,1,1/1/2002,,3/2/2005,3/2/2005,3.1671,3.1671,,,4,1,12000000,0,games_video,0,0,0,0,1,0,5.0,1,acquired,37.73801,-121.88178,35532,419.0,Alameda,4.23554827418039,29.8905398110384,38.709619495842,55.8595645699134,1667.0,3140107,3168706.0,16410
NY,40.730646,-73.986614,10005,New York,#waywire,1,6/1/2012,,6/30/2012,6/30/2012,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,news,0,0,0,0,0,0,5.0,1,acquired,40.71,-74.01,8637,45764.5,New York,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530
NY,40.729839,-73.991781,10003,New York,Feedtrace,1,8/10/2009,,3/1/2010,3/1/2010,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,web,0,1,0,0,0,0,1.0,0,acquired,40.73,-73.99,54447,36777.5,New York,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780
OH,41.505161,-81.693445,44131,Cleveland,Five Star Technologies,0,1/1/1999,2/2/2012,11/30/2006,11/24/2009,7.9178,10.9041,,,4,3,13222860,0,other,1,0,0,0,0,0,3.0,1,closed,41.38,-81.64,20650,507.2,Cuyahoga,1.08484397304365,17.8517201131335,15.709573356371,15.0256028944527,1266.0,1038236,1049003.0,11840
